fight_id,radiant_won
11260,False
11261,False
11262,True
11263,False
11264,True
11265,True
11266,False
11267,False
11268,False
11269,True
11270,False
11271,False
11272,True
11273,True
11274,False
11275,False
11276,False
11277,True
11278,False
11279,True
11280,False
11281,True
11282,True
11283,False
11284,False
11285,True
11286,True
11287,False
11288,False
11289,False
11290,True
11291,True
11292,False
11293,False
11294,False
11295,True
11296,True
11297,True
11298,True
11299,False
11300,True
11301,False
11302,False
11303,False
11304,True
11305,False
11306,True
11307,False
11308,False
11309,True
11310,False
11311,False
11312,True
11313,False
11314,True
11315,True
11316,True
11317,False
11318,False
11319,True
11320,False
11321,True
11322,True
11323,False
11324,True
11325,False
11326,True
11327,True
11328,False
11329,True
11330,False
11331,False
11332,True
11333,True
11334,False
11335,False
11336,False
11337,True
11338,False
11339,True
11340,True
11341,False
11342,False
11343,False
11344,False
11345,False
11346,True
11347,True
11348,True
11349,True
11350,True
11351,True
11352,True
11353,False
11354,True
11355,False
11356,True
11357,False
11358,False
11359,False
11360,False
11361,True
11362,False
11363,False
11364,True
11365,False
11366,False
11367,True
11368,True
11369,True
11370,False
11371,False
11372,True
11373,False
11374,True
11375,False
11376,True
11377,True
11378,True
11379,False
11380,False
11381,False
11382,False
11383,True
11384,False
11385,False
11386,True
11387,True
11388,False
11389,False
11390,False
11391,False
11392,True
11393,True
11394,True
11395,False
11396,False
11397,True
11398,True
11399,True
11400,True
11401,True
11402,True
11403,True
11404,True
11405,True
11406,False
11407,True
11408,True
11409,True
11410,True
11411,True
11412,False
11413,False
11414,False
11415,True
11416,True
11417,False
11418,True
11419,True
11420,True
11421,True
11422,True
11423,True
11424,False
11425,True
11426,False
11427,True
11428,True
11429,False
11430,False
11431,False
11432,False
11433,True
11434,True
11435,True
11436,False
11437,True
11438,False
11439,True
11440,True
11441,True
11442,False
11443,True
11444,False
11445,True
11446,True
11447,False
11448,True
11449,False
11450,True
11451,False
11452,True
11453,False
11454,True
11455,True
11456,False
11457,False
11458,True
11459,True
11460,True
11461,True
11462,True
11463,True
11464,True
11465,True
11466,False
11467,True
11468,True
11469,True
11470,False
11471,False
11472,False
11473,False
11474,False
11475,False
11476,False
11477,False
11478,True
11479,False
11480,True
11481,True
11482,False
11483,False
11484,True
11485,False
11486,False
11487,True
11488,False
11489,False
11490,True
11491,True
11492,True
11493,False
11494,True
11495,False
11496,False
11497,True
11498,False
11499,False
11500,False
11501,True
11502,True
11503,False
11504,True
11505,False
11506,True
11507,False
11508,False
11509,True
11510,True
11511,True
11512,False
11513,False
11514,True
11515,False
11516,False
11517,True
11518,False
11519,True
11520,True
11521,True
11522,True
11523,False
11524,True
11525,False
11526,True
11527,False
11528,True
11529,False
11530,True
11531,False
11532,False
11533,False
11534,True
11535,False
11536,True
11537,True
11538,False
11539,True
11540,True
11541,True
11542,False
11543,True
11544,True
11545,True
11546,True
11547,False
11548,False
11549,False
11550,False
11551,False
11552,False
11553,True
11554,True
11555,True
11556,True
11557,False
11558,False
11559,False
11560,True
11561,True
11562,False
11563,False
11564,False
11565,True
11566,True
11567,False
11568,False
11569,True
11570,True
11571,False
11572,True
11573,True
11574,True
11575,True
11576,False
11577,True
11578,True
11579,False
11580,False
11581,False
11582,True
11583,False
11584,True
11585,True
11586,True
11587,True
11588,False
11589,True
11590,True
11591,False
11592,True
11593,True
11594,False
11595,True
11596,True
11597,True
11598,False
11599,True
11600,False
11601,True
11602,False
11603,False
11604,False
11605,True
11606,False
11607,True
11608,True
11609,False
11610,True
11611,False
11612,True
11613,False
11614,True
11615,True
11616,True
11617,False
11618,True
11619,True
11620,False
11621,False
11622,True
11623,False
11624,False
11625,True
11626,False
11627,True
11628,False
11629,True
11630,False
11631,True
11632,True
11633,False
11634,False
11635,True
11636,True
11637,False
11638,False
11639,False
11640,True
11641,True
11642,False
11643,False
11644,False
11645,True
11646,False
11647,False
11648,True
11649,False
11650,True
11651,True
11652,True
11653,True
11654,True
11655,True
11656,True
11657,False
11658,True
11659,False
11660,True
11661,True
11662,True
11663,True
11664,True
11665,True
11666,True
11667,False
11668,False
11669,False
11670,True
11671,False
11672,True
11673,True
11674,True
11675,True
11676,True
11677,True
11678,True
11679,False
11680,True
11681,True
11682,False
11683,True
11684,False
11685,False
11686,True
11687,False
11688,True
11689,False
11690,False
11691,True
11692,True
11693,False
11694,False
11695,True
11696,False
11697,True
11698,True
11699,True
11700,False
11701,True
11702,True
11703,True
11704,False
11705,True
11706,False
11707,True
11708,False
11709,False
11710,False
11711,False
11712,False
11713,False
11714,True
11715,True
11716,True
11717,False
11718,True
11719,False
11720,True
11721,True
11722,False
11723,True
11724,True
11725,True
11726,True
11727,True
11728,False
11729,False
11730,True
11731,False
11732,False
11733,False
11734,True
11735,False
11736,True
11737,True
11738,False
11739,True
11740,False
11741,True
11742,True
11743,True
11744,True
11745,False
11746,True
11747,False
11748,False
11749,False
11750,False
11751,False
11752,True
11753,False
11754,True
11755,False
11756,False
11757,True
11758,True
11759,True
11760,True
11761,True
11762,False
11763,True
11764,False
11765,False
11766,True
11767,True
11768,False
11769,False
11770,True
11771,True
11772,False
11773,False
11774,False
11775,False
11776,True
11777,False
11778,True
11779,True
11780,True
11781,True
11782,False
11783,True
11784,True
11785,True
11786,True
11787,True
11788,True
11789,True
11790,False
11791,False
11792,False
11793,False
11794,True
11795,True
11796,False
11797,True
11798,False
11799,False
11800,True
11801,False
11802,False
11803,True
11804,True
11805,False
11806,False
11807,False
11808,True
11809,False
11810,False
11811,False
11812,True
11813,False
11814,True
11815,True
11816,True
11817,True
11818,True
11819,True
11820,True
11821,True
11822,True
11823,True
11824,False
11825,True
11826,False
11827,True
11828,True
11829,True
11830,True
11831,True
11832,False
11833,False
11834,False
11835,True
11836,False
11837,False
11838,True
11839,False
11840,False
11841,True
11842,True
11843,True
11844,False
11845,False
11846,False
11847,True
11848,False
11849,False
11850,False
11851,True
11852,False
11853,False
11854,True
11855,False
11856,False
11857,True
11858,True
11859,True
11860,False
11861,False
11862,True
11863,True
11864,True
11865,True
11866,False
11867,True
11868,False
11869,True
11870,True
11871,False
11872,True
11873,True
11874,True
11875,False
11876,False
11877,False
11878,False
11879,True
11880,True
11881,True
11882,True
11883,True
11884,False
11885,False
11886,True
11887,True
11888,False
11889,True
11890,False
11891,True
11892,False
11893,True
11894,True
11895,False
11896,False
11897,False
11898,True
11899,False
11900,False
11901,True
11902,True
11903,False
11904,True
11905,False
11906,False
11907,True
11908,True
11909,True
11910,False
11911,True
11912,True
11913,True
11914,False
11915,True
11916,True
11917,False
11918,True
11919,False
11920,True
11921,True
11922,True
11923,False
11924,True
11925,False
11926,False
11927,True
11928,True
11929,True
11930,True
11931,True
11932,False
11933,True
11934,False
11935,False
11936,False
11937,True
11938,True
11939,False
11940,True
11941,False
11942,True
11943,False
11944,False
11945,True
11946,True
11947,False
11948,False
11949,False
11950,False
11951,False
11952,False
11953,False
11954,False
11955,True
11956,False
11957,False
11958,False
11959,False
11960,True
11961,True
11962,True
11963,True
11964,True
11965,False
11966,True
11967,True
11968,True
11969,False
11970,False
11971,False
11972,False
11973,True
11974,True
11975,True
11976,False
11977,True
11978,False
11979,True
11980,False
11981,False
11982,True
11983,True
11984,True
11985,True
11986,False
11987,False
11988,True
11989,True
11990,True
11991,True
11992,False
11993,True
11994,True
11995,True
11996,True
11997,True
11998,True
11999,True
12000,True
12001,False
12002,True
12003,True
12004,True
12005,True
12006,False
12007,False
12008,True
12009,True
12010,True
12011,False
12012,False
12013,False
12014,False
12015,True
12016,False
12017,False
12018,True
12019,True
12020,False
12021,True
12022,True
12023,True
12024,True
12025,True
12026,False
12027,False
12028,True
12029,True
12030,True
12031,False
12032,False
12033,True
12034,True
12035,False
12036,True
12037,True
12038,False
12039,True
12040,False
12041,False
12042,False
12043,True
12044,True
12045,True
12046,False
12047,True
12048,False
12049,False
12050,True
12051,False
12052,False
12053,False
12054,False
12055,True
12056,True
12057,True
12058,True
12059,False
12060,True
12061,True
12062,True
12063,True
12064,True
12065,True
12066,False
12067,True
12068,True
12069,False
12070,False
12071,False
12072,True
12073,False
12074,True
12075,False
12076,False
12077,False
12078,False
12079,False
12080,True
12081,False
12082,True
12083,True
12084,True
12085,False
12086,True
12087,False
12088,False
12089,True
12090,False
12091,False
12092,True
12093,True
12094,False
12095,False
12096,False
12097,True
12098,True
12099,True
12100,True
12101,True
12102,True
12103,False
12104,True
12105,True
12106,False
12107,False
12108,False
12109,False
12110,False
12111,True
12112,False
12113,True
12114,False
12115,False
12116,True
12117,False
12118,False
12119,False
12120,False
12121,False
12122,True
12123,True
12124,True
12125,False
12126,False
12127,True
12128,True
12129,False
12130,False
12131,True
12132,False
12133,False
12134,False
12135,False
12136,True
12137,False
12138,False
12139,True
12140,False
12141,False
12142,True
12143,True
12144,False
12145,False
12146,False
12147,False
12148,False
12149,False
12150,True
12151,False
12152,True
12153,True
12154,True
12155,False
12156,False
12157,False
12158,True
12159,False
12160,False
12161,True
12162,False
12163,False
12164,True
12165,False
12166,False
12167,False
12168,True
12169,False
12170,False
12171,False
12172,True
12173,False
12174,False
12175,True
12176,False
12177,False
12178,True
12179,True
12180,True
12181,True
12182,False
12183,False
12184,True
12185,True
12186,False
12187,False
12188,True
12189,False
12190,True
12191,True
12192,True
12193,True
12194,True
12195,False
12196,True
12197,True
12198,False
12199,False
12200,False
12201,False
12202,True
12203,False
12204,True
12205,False
12206,True
12207,True
12208,True
12209,True
12210,False
12211,False
12212,True
12213,True
12214,False
12215,False
12216,False
12217,True
12218,True
12219,False
12220,False
12221,True
12222,False
12223,True
12224,False
12225,True
12226,True
12227,True
12228,False
12229,True
12230,False
12231,True
12232,True
12233,False
12234,True
12235,False
12236,True
12237,False
12238,False
12239,False
12240,True
12241,False
12242,False
12243,True
12244,True
12245,False
12246,False
12247,True
12248,False
12249,False
12250,False
12251,True
12252,False
12253,True
12254,True
12255,False
12256,True
12257,True
12258,True
12259,True
12260,False
12261,True
12262,False
12263,False
12264,True
12265,True
12266,True
12267,True
12268,True
12269,True
12270,False
12271,True
12272,True
12273,False
12274,False
12275,True
12276,False
12277,True
12278,False
12279,True
12280,True
12281,True
12282,False
12283,True
12284,True
12285,False
12286,True
12287,True
12288,False
12289,True
12290,False
12291,True
12292,False
12293,False
12294,False
12295,False
12296,True
12297,True
12298,True
12299,True
12300,True
12301,True
12302,True
12303,False
12304,True
12305,True
12306,True
12307,True
12308,False
12309,True
12310,False
12311,False
12312,True
12313,True
12314,False
12315,False
12316,False
12317,True
12318,False
12319,False
12320,True
12321,True
12322,False
12323,False
12324,False
12325,True
12326,True
12327,True
12328,True
12329,False
12330,True
12331,True
12332,True
12333,True
12334,False
12335,True
12336,True
12337,False
12338,True
12339,False
12340,False
12341,False
12342,False
12343,True
12344,True
12345,False
12346,False
12347,False
12348,False
12349,True
12350,False
12351,True
12352,True
12353,False
12354,True
12355,False
12356,False
12357,True
12358,True
12359,True
12360,False
12361,True
12362,True
12363,True
12364,False
12365,True
12366,True
12367,True
12368,False
12369,True
12370,True
12371,True
12372,True
12373,True
12374,False
12375,True
12376,False
12377,True
12378,False
12379,True
12380,False
12381,False
12382,True
12383,True
12384,False
12385,True
12386,False
12387,False
12388,False
12389,True
12390,True
12391,False
12392,False
12393,False
12394,True
12395,False
12396,False
12397,True
12398,False
12399,True
12400,False
12401,True
12402,True
12403,True
12404,True
12405,True
12406,False
12407,True
12408,True
12409,True
12410,False
12411,False
12412,False
12413,True
12414,False
12415,False
12416,False
12417,False
12418,False
12419,True
12420,False
12421,True
12422,False
12423,True
12424,True
12425,True
12426,True
12427,False
12428,True
12429,False
12430,False
12431,True
12432,False
12433,False
12434,True
12435,True
12436,True
12437,False
12438,True
12439,False
12440,True
12441,False
12442,False
12443,True
12444,True
12445,True
12446,True
12447,False
12448,False
12449,False
12450,True
12451,True
12452,False
12453,True
12454,True
12455,True
12456,False
12457,True
12458,True
12459,True
12460,True
12461,True
12462,False
12463,False
12464,True
12465,False
12466,True
12467,True
12468,False
12469,True
12470,False
12471,False
12472,True
12473,True
12474,False
12475,False
12476,True
12477,True
12478,False
12479,True
12480,False
12481,True
12482,True
12483,False
12484,False
12485,False
12486,False
12487,False
12488,False
12489,False
12490,False
12491,False
12492,True
12493,False
12494,False
12495,False
12496,False
12497,False
12498,False
12499,True
12500,True
12501,True
12502,False
12503,True
12504,False
12505,False
12506,False
12507,False
12508,True
12509,False
12510,True
12511,False
12512,False
12513,True
12514,True
12515,False
12516,True
12517,False
12518,True
12519,False
12520,False
12521,False
12522,True
12523,True
12524,False
12525,False
12526,True
12527,False
12528,False
12529,False
12530,True
12531,True
12532,False
12533,True
12534,False
12535,False
12536,True
12537,True
12538,True
12539,False
12540,False
12541,True
12542,True
12543,True
12544,False
12545,False
12546,True
12547,True
12548,True
12549,True
12550,True
12551,False
12552,True
12553,True
12554,True
12555,False
12556,False
12557,False
12558,True
12559,False
12560,False
12561,True
12562,True
12563,False
12564,True
12565,False
12566,False
12567,False
12568,False
12569,False
12570,False
12571,True
12572,True
12573,True
12574,True
12575,False
12576,True
12577,True
12578,False
12579,True
12580,True
12581,False
12582,True
12583,False
12584,True
12585,False
12586,False
12587,True
12588,False
12589,True
12590,False
12591,False
12592,False
12593,True
12594,True
12595,False
12596,False
12597,True
12598,False
12599,False
12600,False
12601,False
12602,True
12603,False
12604,False
12605,False
12606,False
12607,True
12608,True
12609,True
12610,False
12611,False
12612,True
12613,True
12614,False
12615,True
12616,True
12617,True
12618,False
12619,True
12620,False
12621,True
12622,False
12623,False
12624,False
12625,False
12626,True
12627,True
12628,False
12629,False
12630,True
12631,True
12632,True
12633,True
12634,False
12635,False
12636,True
12637,True
12638,True
12639,True
12640,True
12641,False
12642,True
12643,False
12644,True
12645,True
12646,False
12647,False
12648,False
12649,False
12650,False
12651,True
12652,False
12653,False
12654,True
12655,False
12656,False
12657,False
12658,True
12659,True
12660,False
12661,True
12662,False
12663,True
12664,True
12665,True
12666,False
12667,False
12668,False
12669,False
12670,True
12671,True
12672,False
12673,False
12674,False
12675,False
12676,False
12677,True
12678,False
12679,False
12680,True
12681,True
12682,False
12683,True
12684,True
12685,False
12686,True
12687,False
12688,False
12689,False
12690,True
12691,True
12692,False
12693,False
12694,True
12695,False
12696,True
12697,False
12698,False
12699,True
12700,False
12701,True
12702,True
12703,False
12704,True
12705,False
12706,False
12707,True
12708,False
12709,True
12710,False
12711,False
12712,False
12713,False
12714,False
12715,False
12716,False
12717,True
12718,False
12719,True
12720,False
12721,False
12722,True
12723,True
12724,True
12725,True
12726,False
12727,True
12728,False
12729,True
12730,False
12731,True
12732,False
12733,True
12734,False
12735,False
12736,True
12737,False
12738,False
12739,False
12740,False
12741,True
12742,True
12743,False
12744,False
12745,True
12746,False
12747,False
12748,False
12749,True
12750,True
12751,True
12752,True
12753,False
12754,True
12755,False
12756,False
12757,True
12758,False
12759,True
12760,False
12761,True
12762,False
12763,False
12764,True
12765,False
12766,True
12767,True
12768,True
12769,False
12770,True
12771,True
12772,True
12773,True
12774,False
12775,False
12776,True
12777,False
12778,False
12779,True
12780,False
12781,True
12782,True
12783,False
12784,True
12785,True
12786,False
12787,False
12788,False
12789,True
12790,False
12791,False
12792,True
12793,True
12794,False
12795,False
12796,False
12797,False
12798,False
12799,True
12800,False
12801,True
12802,False
12803,False
12804,True
12805,True
12806,True
12807,False
12808,False
12809,True
12810,False
12811,False
12812,True
12813,True
12814,False
12815,True
12816,True
12817,True
12818,False
12819,True
12820,False
12821,False
12822,True
12823,False
12824,False
12825,False
12826,False
12827,False
12828,True
12829,False
12830,False
12831,False
12832,False
12833,False
12834,True
12835,True
12836,True
12837,True
12838,True
12839,False
12840,True
12841,True
12842,False
12843,True
12844,True
12845,False
12846,True
12847,True
12848,True
12849,False
12850,True
12851,True
12852,False
12853,True
12854,False
12855,False
12856,True
12857,False
12858,True
12859,True
12860,True
12861,False
12862,False
12863,True
12864,False
12865,True
12866,True
12867,True
12868,True
12869,False
12870,False
12871,False
12872,True
12873,True
12874,True
12875,False
12876,False
12877,True
12878,False
12879,False
12880,False
12881,False
12882,True
12883,False
12884,False
12885,True
12886,True
12887,False
12888,False
12889,False
12890,False
12891,True
12892,True
12893,False
12894,False
12895,True
12896,True
12897,False
12898,False
12899,False
12900,False
12901,False
12902,True
12903,False
12904,True
12905,False
12906,False
12907,False
12908,False
12909,False
12910,False
12911,False
12912,True
12913,True
12914,True
12915,True
12916,False
12917,True
12918,True
12919,False
12920,True
12921,False
12922,False
12923,False
12924,False
12925,True
12926,True
12927,True
12928,True
12929,False
12930,False
12931,True
12932,False
12933,False
12934,False
12935,False
12936,False
12937,True
12938,True
12939,True
12940,False
12941,False
12942,False
12943,True
12944,False
12945,False
12946,True
12947,True
12948,True
12949,False
12950,False
12951,True
12952,True
12953,True
12954,True
12955,True
12956,False
12957,False
12958,True
12959,False
12960,False
12961,True
12962,False
12963,False
12964,False
12965,False
12966,True
12967,False
12968,True
12969,False
12970,False
12971,False
12972,True
12973,True
12974,True
12975,True
12976,False
12977,False
12978,False
12979,False
12980,True
12981,False
12982,False
12983,False
12984,True
12985,False
12986,True
12987,False
12988,True
12989,False
12990,False
12991,False
12992,False
12993,True
12994,False
12995,True
12996,False
12997,True
12998,True
12999,True
13000,False
13001,False
13002,False
13003,True
13004,True
13005,False
13006,True
13007,True
13008,False
13009,True
13010,False
13011,False
13012,True
13013,False
13014,True
13015,True
13016,True
13017,False
13018,True
13019,False
13020,True
13021,True
13022,True
13023,True
13024,False
13025,False
13026,True
13027,True
13028,True
13029,False
13030,True
13031,True
13032,False
13033,False
13034,True
13035,False
13036,False
13037,True
13038,False
13039,False
13040,False
13041,False
13042,False
13043,False
13044,True
13045,True
13046,False
13047,False
13048,True
13049,True
13050,False
13051,False
13052,False
13053,True
13054,True
13055,True
13056,False
13057,True
13058,False
13059,False
13060,False
13061,True
13062,True
13063,True
13064,True
13065,True
13066,False
13067,False
13068,True
13069,False
13070,True
13071,False
13072,False
13073,False
13074,False
13075,False
13076,False
13077,False
13078,True
13079,True
13080,False
13081,True
13082,True
13083,True
13084,True
13085,True
13086,True
13087,True
13088,False
13089,True
13090,False
13091,True
13092,True
13093,True
13094,False
13095,True
13096,False
13097,False
13098,False
13099,False
13100,True
13101,False
13102,False
13103,True
13104,False
13105,True
13106,False
13107,True
13108,False
13109,True
13110,True
13111,True
13112,False
13113,False
13114,False
13115,False
13116,True
13117,False
13118,False
13119,True
13120,True
13121,False
13122,True
13123,True
13124,False
13125,False
13126,True
13127,True
13128,True
13129,True
13130,True
13131,True
13132,False
13133,True
13134,True
13135,False
13136,True
13137,False
13138,True
13139,True
13140,False
13141,True
13142,False
13143,True
13144,False
13145,True
13146,False
13147,False
13148,True
13149,False
13150,True
13151,True
13152,True
13153,False
13154,False
13155,True
13156,True
13157,True
13158,True
13159,True
13160,True
13161,False
13162,True
13163,True
13164,True
13165,False
13166,False
13167,True
13168,True
13169,True
13170,True
13171,False
13172,False
13173,True
13174,True
13175,True
13176,False
13177,True
13178,False
13179,True
13180,False
13181,True
13182,False
13183,False
13184,True
13185,False
13186,True
13187,False
13188,False
13189,False
13190,False
13191,False
13192,False
13193,False
13194,True
13195,False
13196,True
13197,True
13198,True
13199,True
13200,False
13201,True
13202,False
13203,True
13204,False
13205,True
13206,True
13207,True
13208,False
13209,True
13210,False
13211,True
13212,True
13213,True
13214,True
13215,False
13216,True
13217,False
13218,True
13219,True
13220,True
13221,True
13222,True
13223,True
13224,False
13225,True
13226,False
13227,False
13228,False
13229,True
13230,False
13231,True
13232,True
13233,False
13234,False
13235,False
13236,False
13237,False
13238,True
13239,True
13240,True
13241,True
13242,True
13243,True
13244,False
13245,False
13246,True
13247,True
13248,False
13249,False
13250,False
13251,False
13252,True
13253,False
13254,False
13255,True
13256,True
13257,False
13258,True
13259,False
13260,True
13261,True
13262,True
13263,False
13264,False
13265,True
13266,False
13267,False
13268,False
13269,True
13270,True
13271,True
13272,True
13273,False
13274,False
13275,True
13276,False
13277,False
13278,False
13279,False
13280,False
13281,True
13282,True
13283,False
13284,True
13285,True
13286,True
13287,False
13288,True
13289,False
13290,True
13291,False
13292,False
13293,True
13294,True
13295,True
13296,False
13297,True
13298,True
13299,False
13300,False
13301,False
13302,True
13303,False
13304,False
13305,False
13306,False
13307,True
13308,False
13309,False
13310,False
13311,True
13312,True
13313,True
13314,True
13315,False
13316,False
13317,False
13318,True
13319,True
13320,True
13321,False
13322,False
13323,True
13324,False
13325,True
13326,True
13327,False
13328,True
13329,False
13330,False
13331,False
13332,True
13333,True
13334,True
13335,True
13336,False
13337,False
13338,True
13339,False
13340,True
13341,False
13342,True
13343,True
13344,False
13345,False
13346,True
13347,True
13348,False
13349,True
13350,False
13351,False
13352,False
13353,True
13354,True
13355,True
13356,True
13357,True
13358,False
13359,True
13360,True
13361,True
13362,True
13363,False
13364,False
13365,False
13366,True
13367,True
13368,False
13369,False
13370,False
13371,True
13372,True
13373,True
13374,False
13375,False
13376,True
13377,False
13378,False
13379,False
13380,True
13381,True
13382,True
13383,True
13384,True
13385,False
13386,True
13387,True
13388,False
13389,False
13390,False
13391,False
13392,False
13393,True
13394,False
13395,False
13396,True
13397,True
13398,False
13399,False
13400,True
13401,True
13402,False
13403,True
13404,False
13405,True
13406,False
13407,True
13408,False
13409,False
13410,False
13411,False
13412,True
13413,True
13414,True
13415,True
13416,True
13417,True
13418,True
13419,True
13420,True
13421,True
13422,True
13423,False
13424,False
13425,False
13426,True
13427,False
13428,False
13429,True
13430,False
13431,False
13432,True
13433,True
13434,True
13435,True
13436,True
13437,False
13438,False
13439,True
13440,False
13441,False
13442,False
13443,True
13444,True
13445,False
13446,True
13447,True
13448,False
13449,True
13450,True
13451,False
13452,True
13453,True
13454,True
13455,True
13456,True
13457,True
13458,True
13459,True
13460,False
13461,True
13462,True
13463,False
13464,False
13465,True
13466,True
13467,True
13468,True
13469,False
13470,True
13471,False
13472,False
13473,False
13474,False
13475,True
13476,True
13477,False
13478,False
13479,False
13480,True
13481,False
13482,True
13483,True
13484,True
13485,True
13486,True
13487,False
13488,True
13489,False
13490,True
13491,False
13492,False
13493,False
13494,False
13495,True
13496,False
13497,True
13498,False
13499,False
13500,False
13501,False
13502,True
13503,False
13504,True
13505,False
13506,True
13507,False
13508,False
13509,False
13510,True
13511,False
13512,True
13513,True
13514,True
13515,True
13516,True
13517,True
13518,False
13519,False
13520,True
13521,False
13522,True
13523,True
13524,True
13525,True
13526,True
13527,True
13528,True
13529,False
13530,True
13531,False
13532,False
13533,True
13534,True
13535,False
13536,True
13537,False
13538,True
13539,True
13540,False
13541,True
13542,True
13543,True
13544,True
13545,False
13546,True
13547,True
13548,False
13549,False
13550,True
13551,False
13552,True
13553,False
13554,False
13555,True
13556,False
13557,True
13558,False
13559,False
13560,False
13561,True
13562,True
13563,False
13564,True
13565,True
13566,True
13567,True
13568,True
13569,True
13570,False
13571,False
13572,True
13573,True
13574,False
13575,False
13576,True
13577,False
13578,True
13579,False
13580,False
13581,True
13582,False
13583,False
13584,False
13585,True
13586,True
13587,True
13588,True
13589,True
13590,False
13591,False
13592,True
13593,False
13594,True
13595,True
13596,True
13597,False
13598,False
13599,False
13600,True
13601,True
13602,True
13603,True
13604,False
13605,False
13606,False
13607,False
13608,False
13609,False
13610,True
13611,False
13612,False
13613,True
13614,True
13615,False
13616,False
13617,True
13618,True
13619,False
13620,True
13621,True
13622,True
13623,True
13624,True
13625,False
13626,True
13627,True
13628,True
13629,False
13630,False
13631,True
13632,False
13633,False
13634,True
13635,True
13636,True
13637,True
13638,True
13639,True
13640,True
13641,False
13642,False
13643,False
13644,True
13645,True
13646,True
13647,False
13648,False
13649,False
13650,False
13651,False
13652,True
13653,True
13654,True
13655,True
13656,False
13657,True
13658,True
13659,True
13660,False
13661,True
13662,True
13663,True
13664,False
13665,True
13666,True
13667,True
13668,True
13669,True
13670,True
13671,True
13672,False
13673,True
13674,False
13675,True
13676,True
13677,True
13678,False
13679,False
13680,False
13681,False
13682,False
13683,True
13684,False
13685,True
13686,False
13687,False
13688,True
13689,True
13690,True
13691,True
13692,False
13693,True
13694,True
13695,True
13696,True
13697,True
13698,True
13699,True
13700,True
13701,True
13702,True
13703,False
13704,False
13705,True
13706,False
13707,False
13708,True
13709,False
13710,True
13711,False
13712,True
13713,False
13714,True
13715,True
13716,False
13717,False
13718,False
13719,False
13720,False
13721,False
13722,False
13723,True
13724,True
13725,False
13726,True
13727,True
13728,False
13729,True
13730,False
13731,True
13732,False
13733,True
13734,False
13735,False
13736,False
13737,False
13738,True
13739,True
13740,True
13741,False
13742,False
13743,True
13744,False
13745,True
13746,True
13747,False
13748,False
13749,False
13750,False
13751,False
13752,False
13753,True
13754,True
13755,False
13756,True
13757,True
13758,False
13759,False
13760,True
13761,True
13762,True
13763,True
13764,True
13765,True
13766,False
13767,True
13768,True
13769,False
13770,False
13771,True
13772,False
13773,False
13774,False
13775,True
13776,False
13777,False
13778,True
13779,False
13780,True
13781,True
13782,True
13783,True
13784,True
13785,True
13786,True
13787,False
13788,True
13789,False
13790,False
13791,True
13792,False
13793,False
13794,False
13795,False
13796,True
13797,False
13798,True
13799,False
13800,False
13801,False
13802,True
13803,True
13804,True
13805,False
13806,True
13807,True
13808,True
13809,False
13810,True
13811,False
13812,True
13813,True
13814,False
13815,False
13816,False
13817,True
13818,False
13819,True
13820,False
13821,False
13822,False
13823,True
13824,True
13825,True
13826,False
13827,False
13828,True
13829,True
13830,False
13831,True
13832,True
13833,False
13834,False
13835,True
13836,True
13837,True
13838,False
13839,True
13840,True
13841,False
13842,False
13843,True
13844,False
13845,False
13846,False
13847,True
13848,True
13849,True
13850,False
13851,False
13852,False
13853,True
13854,False
13855,True
13856,False
13857,True
13858,False
13859,False
13860,False
13861,True
13862,True
13863,False
13864,False
13865,True
13866,True
13867,True
13868,True
13869,True
13870,True
13871,False
13872,False
13873,True
13874,False
13875,False
13876,False
13877,False
13878,False
13879,True
13880,False
13881,False
13882,True
13883,True
13884,True
13885,False
13886,False
13887,False
13888,True
13889,True
13890,True
13891,False
13892,True
13893,True
13894,False
13895,True
13896,False
13897,True
13898,False
13899,False
13900,True
13901,True
13902,True
13903,False
13904,False
13905,True
13906,True
13907,True
13908,True
13909,False
13910,True
13911,False
13912,False
13913,True
13914,False
13915,False
13916,False
13917,False
13918,False
13919,True
13920,True
13921,False
13922,False
13923,True
13924,True
13925,False
13926,False
13927,False
13928,False
13929,True
13930,False
13931,False
13932,False
13933,True
13934,True
13935,False
13936,False
13937,True
13938,True
13939,True
13940,True
13941,False
13942,True
13943,False
13944,True
13945,False
13946,False
13947,True
13948,True
13949,False
13950,True
13951,False
13952,True
13953,False
13954,False
13955,False
13956,True
13957,False
13958,True
13959,False
13960,False
13961,True
13962,True
13963,False
13964,False
13965,False
13966,False
13967,True
13968,False
13969,True
13970,True
13971,False
13972,False
13973,False
13974,False
13975,False
13976,False
13977,False
13978,True
13979,False
13980,True
13981,False
13982,False
13983,False
13984,True
13985,True
13986,True
13987,False
13988,False
13989,False
13990,False
13991,False
13992,False
13993,True
13994,True
13995,False
13996,False
13997,True
13998,True
13999,False
14000,True
14001,True
14002,True
14003,True
14004,True
14005,False
14006,True
14007,True
14008,True
14009,True
14010,True
14011,True
14012,False
14013,True
14014,False
14015,True
14016,False
14017,True
14018,False
14019,False
14020,False
14021,False
14022,False
14023,True
14024,False
14025,False
14026,False
14027,False
14028,True
14029,True
14030,False
14031,False
14032,True
14033,True
14034,True
14035,True
14036,True
14037,True
14038,True
14039,True
14040,True
14041,False
14042,False
14043,True
14044,True
14045,False
14046,True
14047,True
14048,True
14049,True
14050,False
14051,True
14052,True
14053,True
14054,True
14055,False
14056,False
